Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
78,22.6877,0.232873,2.404,0.20089,2.38424,0.118978,2.18263,0,0.0938319,0.587382,0.412618,1.81754,0.0102319,0.198269,82.6499,0.702468,0.310654,98
79,15.4989,0.287414,3.55687,0.358563,3.52706,-1,1.99098,1,-1,-1,-1,-1,-1,-1,82.5768,-1,-1,95
80,26.0729,0.129158,3.36139,0.458541,3.32746,-1,2.94854,1,-1,-1,-1,-1,-1,-1,81.8525,-1,-1,77
81,29.8648,0.07355,3.74617,0.618121,3.69409,0.127425,1.26774,0,0.0548723,0.469409,0.530591,3.72701,0.0127974,0.357828,80.4351,1.13034,0.551047,77
82,17.9789,0.325386,2.5415,0.204444,2.51228,0.107074,1.13083,0,0.0718384,0.662615,0.337385,1.69744,0.00838372,0.179981,81.3033,0.509171,0.263515,96
83,30.4855,0.163102,2.71515,0.298489,2.69376,0.140673,1.12725,0,0.100483,0.338303,0.661697,3.3373,0.0154341,0.478677,82.8033,1.95593,0.637747,97
84,14.3073,0.0743116,3.91779,0.213756,3.91125,-1,1.58763,1,-1,-1,-1,-1,-1,-1,86.6886,-1,-1,100
85,13.1147,0.04931,3.02528,0.203731,3.01801,-1,1.14939,1,-1,-1,-1,-1,-1,-1,86.0269,-1,-1,98
86,12.1492,0.195746,2.2789,0.247566,2.25694,-1,1.45365,1,-1,-1,-1,-1,-1,-1,82.0396,-1,-1,77
87,15.6952,0.318435,1.92058,0.00544128,1.89399,-1,1.52177,1,-1,-1,-1,-1,-1,-1,80.4548,-1,-1,79
88,23.022,0.473052,3.2944,0.105081,3.25856,-1,1.81188,1,-1,-1,-1,-1,-1,-1,81.5415,-1,-1,78
89,22.121,0.0902573,3.59587,0.0693288,3.59407,-1,1.87387,1,-1,-1,-1,-1,-1,-1,88.1863,-1,-1,100
90,13.1638,0.116927,2.15814,0.0600197,2.15413,0.14899,1.07673,0,0.122254,0.580132,0.419868,1.36319,0.00966483,0.159906,86.5085,0.723747,0.229364,79
91,17.0784,0.190332,1.70431,0.0187711,1.69354,-1,1.06469,1,-1,-1,-1,-1,-1,-1,83.5568,-1,-1,98
92,14.7894,0.372422,3.62191,0.300075,3.5902,-1,1.57317,1,-1,-1,-1,-1,-1,-1,82.412,-1,-1,96
93,31.5492,0.0911008,1.47781,0.178151,1.4642,0.163797,2.59822,0,0.119239,0.157834,0.842166,8.94578,0.0312082,0.992148,82.2183,5.33578,1.36119,120
94,34.49,0.262492,2.64477,0.32631,2.6114,-1,1.71392,1,-1,-1,-1,-1,-1,-1,80.8892,-1,-1,110
95,19.858,0.434767,2.60965,0.110326,2.57081,-1,1.61654,1,-1,-1,-1,-1,-1,-1,80.1028,-1,-1,91
96,14.4765,0.0148233,3.91679,0.452369,3.89055,-1,1.27739,1,-1,-1,-1,-1,-1,-1,83.3642,-1,-1,106
97,16.6483,0.128163,2.20832,0.112026,2.20175,0.100287,2.10127,0,0.0752172,0.661411,0.338589,1.81342,0.00885989,0.133336,85.5791,0.51192,0.228495,102
98,17.9224,0.222755,3.17404,0.418812,3.1384,0.135627,1.25589,0,0.0841185,0.549427,0.450573,1.42382,0.00995961,0.209553,81.4048,0.820079,0.273703,98
99,20.4842,0.0730917,2.82433,0.363811,2.79984,-1,1.07694,1,-1,-1,-1,-1,-1,-1,82.4502,-1,-1,111
100,22.9893,0.388683,3.75887,0.0482245,3.73841,-1,2.41871,1,-1,-1,-1,-1,-1,-1,84.0191,-1,-1,104
101,21.1789,0.438215,3.24901,0.0177337,3.21927,-1,2.40311,1,-1,-1,-1,-1,-1,-1,82.2421,-1,-1,120
102,12.3787,0.504537,3.10755,0.102157,3.06462,-1,1.48712,1,-1,-1,-1,-1,-1,-1,80.4648,-1,-1,114
103,26.5888,0.556611,3.78783,0.253074,3.73816,0.100731,2.43268,0,0.0514565,0.521651,0.478349,3.26717,0.0107807,0.330199,80.7105,0.916989,0.465014,98
