Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
111,32.0876,0.0822131,3.45416,0.0511257,3.4528,0.129928,2.38605,0,0.0985188,0.57598,0.42402,2.32575,0.0103228,0.294101,88.3939,0.736173,0.462811,101
112,27.8273,0.0532346,3.18698,0.19683,3.18045,-1,1.41759,1,-1,-1,-1,-1,-1,-1,86.3317,-1,-1,101
113,12.8024,0.0345873,3.57167,0.278511,3.56062,-1,1.32166,1,-1,-1,-1,-1,-1,-1,85.4932,-1,-1,107
114,29.5126,0.350337,3.08104,0.319092,3.04438,0.148373,3.06037,0,0.0825373,0.476779,0.523221,4.81135,0.0126669,0.357359,81.1526,1.09741,0.571198,113
115,11.6279,0.164119,3.65326,0.186161,3.64482,-1,1.19714,1,-1,-1,-1,-1,-1,-1,86.1047,-1,-1,105
116,14.0731,0.0832136,3.66842,0.428463,3.64237,-1,1.21782,1,-1,-1,-1,-1,-1,-1,83.1668,-1,-1,128
117,28.4404,0.191798,3.59114,0.130978,3.58363,-1,2.36717,1,-1,-1,-1,-1,-1,-1,86.2919,-1,-1,110
118,15.1191,0.00146544,1.81804,0.187919,1.8083,0.124013,1.98317,0,0.100787,0.492248,0.507752,1.55773,0.0120986,0.183866,84.0669,1.0315,0.282126,105
119,32.9221,0.140182,3.04448,0.101741,3.03955,-1,2.9505,1,-1,-1,-1,-1,-1,-1,86.7385,-1,-1,101
120,26.5015,0.299282,2.69092,0.0115317,2.6742,0.137868,1.81372,0,0.0994371,0.431175,0.568825,4.61623,0.0134967,0.425893,83.6096,1.31925,0.623314,114
121,29.7992,0.404815,2.77577,0.0588774,2.74546,0.122351,1.1302,0,0.0649244,0.444292,0.555708,4.33181,0.0145002,0.399682,81.5253,1.25077,0.659885,103
122,11.2811,0.526974,3.29894,0.13349,3.25385,-1,0.520508,1,-1,-1,-1,-1,-1,-1,80.5152,-1,-1,102
123,19.8501,0.443602,3.5136,0.129076,3.48309,-1,1.7492,1,-1,-1,-1,-1,-1,-1,82.4444,-1,-1,119
124,25.3553,0.387967,3.62776,0.293137,3.59503,-1,1.95682,1,-1,-1,-1,-1,-1,-1,82.297,-1,-1,134
125,17.9533,0.413016,3.89598,0.378266,3.85552,-1,0.852804,1,-1,-1,-1,-1,-1,-1,81.7349,-1,-1,141
126,23.395,0.0510825,3.94361,0.402324,3.9227,0.166668,1.15435,0,0.119059,0.785633,0.214367,1.22312,0.00646577,0.144834,84.0974,0.272858,0.223396,103
127,13.2126,0.12221,2.99281,0.0411719,2.99003,-1,2.68464,1,-1,-1,-1,-1,-1,-1,87.5304,-1,-1,134
128,23.1271,0.0681892,1.94072,0.246837,1.92375,0.121455,2.70346,0,0.0511787,0.538508,0.461492,4.11229,0.0132785,0.249018,82.4176,0.856983,0.564578,108
129,31.9867,0.0644535,1.63293,0.189344,1.62064,-1,2.79618,1,-1,-1,-1,-1,-1,-1,82.9643,-1,-1,141
130,17.0566,0.147561,3.63813,0.0208015,3.63508,-1,1.54503,1,-1,-1,-1,-1,-1,-1,87.6525,-1,-1,94
131,20.7194,0.128114,3.68951,0.218768,3.68079,-1,1.27687,1,-1,-1,-1,-1,-1,-1,86.0599,-1,-1,104
132,26.2003,0.592997,3.53848,0.00394688,3.48844,0.140515,2.8878,0,0.102906,0.618056,0.381944,2.39535,0.00959072,0.197698,80.3523,0.617976,0.345918,105
133,24.4682,0.139313,3.93247,0.513581,3.8963,0.103276,1.02825,0,0.0589118,0.736663,0.263337,1.85308,0.00736033,0.189301,82.2229,0.357472,0.318012,101
134,31.1903,0.262967,2.4299,0.171754,2.40951,0.103945,0.998564,0,0.0637184,0.569605,0.430395,4.28696,0.0114991,0.307919,82.5732,0.755602,0.577355,116
135,34.6632,0.114093,1.61301,0.11696,1.60472,-1,3.87911,1,-1,-1,-1,-1,-1,-1,84.1862,-1,-1,104
136,20.8586,0.541139,3.48745,0.245243,3.43648,-1,2.17513,1,-1,-1,-1,-1,-1,-1,80.1913,-1,-1,95
