Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
103,26.5888,0.556611,3.78783,0.253074,3.73816,0.938751,2.43268,0,0.585914,0.431289,0.568711,9.29074,0.0162719,0.377826,80.7105,1.31863,0.682138,515
104,14.2893,0.326867,3.11448,0.13697,3.09425,-1,0.880098,1,-1,-1,-1,-1,-1,-1,83.466,-1,-1,812
105,17.1161,0.592627,3.54285,0.04948,3.49258,0.941093,1.55549,0,0.704341,0.576467,0.423533,10.043,0.0121808,0.196296,80.3368,0.734705,0.423422,539
106,29.6534,0.209765,2.64362,0.336131,2.61376,0.93863,3.70208,0,0.547306,0.280525,0.719475,17.164,0.0212802,0.585583,81.3803,2.56474,0.93887,575
107,32.1829,0.0995515,2.79871,0.156698,2.79254,0.933559,1.61084,0,0.465291,0.384496,0.615504,35.5019,0.0191552,0.520779,86.1966,1.6008,1.0416,507
108,22.504,0.166323,2.31697,0.317455,2.28909,0.928765,1.40982,0,0.457926,0.216178,0.783822,23.3541,0.0256735,0.621254,81.1018,3.62581,0.985068,536
109,24.9973,0.0504822,2.1544,0.337724,2.12716,0.758904,2.01928,0,0.362982,0.427108,0.572892,32.9224,0.019534,0.350909,80.8801,1.34133,0.89224,677
110,15.3491,0.269488,3.13703,0.412311,3.09812,0.895622,2.12205,0,0.412647,0.523815,0.476185,7.73758,0.0121069,0.215228,80.9662,0.909072,0.345481,751
111,32.0876,0.0822131,3.45416,0.0511257,3.4528,-1,2.38605,1,-1,-1,-1,-1,-1,-1,88.3939,-1,-1,966
112,27.8273,0.0532346,3.18698,0.19683,3.18045,0.92569,1.41759,0,0.613772,0.296236,0.703764,20.0413,0.0216882,0.55459,86.3317,2.37569,0.950053,759
113,12.8024,0.0345873,3.57167,0.278511,3.56062,-1,1.32166,1,-1,-1,-1,-1,-1,-1,85.4932,-1,-1,855
114,29.5126,0.350337,3.08104,0.319092,3.04438,0.938559,3.06037,0,0.604992,0.264265,0.735735,58.5636,0.0200776,0.581359,81.1526,2.78407,0.935283,571
115,11.6279,0.164119,3.65326,0.186161,3.64482,-1,1.19714,1,-1,-1,-1,-1,-1,-1,86.1047,-1,-1,792
116,14.0731,0.0832136,3.66842,0.428463,3.64237,-1,1.21782,1,-1,-1,-1,-1,-1,-1,83.1668,-1,-1,644
117,28.4404,0.191798,3.59114,0.130978,3.58363,-1,2.36717,1,-1,-1,-1,-1,-1,-1,86.2919,-1,-1,1187
118,15.1191,0.00146544,1.81804,0.187919,1.8083,0.929603,1.98317,0,0.74224,0.497273,0.502727,6.44562,0.0150517,0.198198,84.0669,1.01097,0.40865,996
119,32.9221,0.140182,3.04448,0.101741,3.03955,-1,2.9505,1,-1,-1,-1,-1,-1,-1,86.7385,-1,-1,11
120,26.5015,0.299282,2.69092,0.0115317,2.6742,0.933422,1.81372,0,0.594185,0.367047,0.632953,37.0187,0.0211181,0.495236,83.6096,1.72445,1.07694,432
121,29.7992,0.404815,2.77577,0.0588774,2.74546,0.929012,1.1302,0,0.463594,0.247745,0.752255,22.4575,0.0238455,0.697739,81.5253,3.03641,1.18341,593
122,11.2811,0.526974,3.29894,0.13349,3.25385,-1,0.520508,1,-1,-1,-1,-1,-1,-1,80.5152,-1,-1,792
123,19.8501,0.443602,3.5136,0.129076,3.48309,0.941082,1.7492,0,0.560111,0.255134,0.744866,5.86129,0.016261,0.339461,82.4444,2.91951,0.436881,652
124,25.3553,0.387967,3.62776,0.293137,3.59503,0.928542,1.95682,0,0.643882,0.407378,0.592622,14.8722,0.0182506,0.429444,82.297,1.45472,0.804852,900
125,17.9533,0.413016,3.89598,0.378266,3.85552,-1,0.852804,1,-1,-1,-1,-1,-1,-1,81.7349,-1,-1,809
126,23.395,0.0510825,3.94361,0.402324,3.9227,0.938996,1.15435,0,0.638443,0.578336,0.421664,8.00515,0.0121353,0.228216,84.0974,0.7291,0.477535,579
127,13.2126,0.12221,2.99281,0.0411719,2.99003,-1,2.68464,1,-1,-1,-1,-1,-1,-1,87.5304,-1,-1,23
128,23.1271,0.0681892,1.94072,0.246837,1.92375,0.928331,2.70346,0,0.710353,0.304464,0.695536,10.2596,0.0201576,0.429884,82.4176,2.28446,0.689004,961
129,31.9867,0.0644535,1.63293,0.189344,1.62064,-1,2.79618,1,-1,-1,-1,-1,-1,-1,82.9643,-1,-1,33
130,17.0566,0.147561,3.63813,0.0208015,3.63508,0.934981,1.54503,0,0.490346,0.366129,0.633871,21.4578,0.0165898,0.340932,87.6525,1.73128,0.508319,547
131,20.7194,0.128114,3.68951,0.218768,3.68079,-1,1.27687,1,-1,-1,-1,-1,-1,-1,86.0599,-1,-1,23
132,26.2003,0.592997,3.53848,0.00394688,3.48844,0.94319,2.8878,0,0.612557,0.390197,0.609803,12.8299,0.0181561,0.412922,80.3523,1.56281,0.760371,555
133,24.4682,0.139313,3.93247,0.513581,3.8963,0.938078,1.02825,0,0.559536,0.233774,0.766226,8.7054,0.020398,0.581253,82.2229,3.27764,0.813201,541
134,31.1903,0.262967,2.4299,0.171754,2.40951,0.932848,0.998564,0,0.58656,0.348392,0.651608,25.4836,0.0220828,0.567548,82.5732,1.87033,1.14073,603
135,34.6632,0.114093,1.61301,0.11696,1.60472,-1,3.87911,1,-1,-1,-1,-1,-1,-1,84.1862,-1,-1,33
136,20.8586,0.541139,3.48745,0.245243,3.43648,-1,2.17513,1,-1,-1,-1,-1,-1,-1,80.1913,-1,-1,11
137,26.2626,0.258892,2.08848,0.107713,2.06957,0.933926,2.25897,0,0.684508,0.263686,0.736314,54.4503,0.0226661,0.561974,82.284,2.79239,0.952421,760
138,21.9387,0.422578,3.85358,0.0646811,3.82979,-1,1.84883,1,-1,-1,-1,-1,-1,-1,83.6307,-1,-1,1216
139,23.4913,0.246309,1.98699,0.0165185,1.9716,0.941197,2.69203,0,0.768329,0.249809,0.750191,26.5233,0.0263846,0.663862,82.8632,3.00306,1.04512,555
140,15.2312,0.198153,3.36486,0.503468,3.32108,-1,1.2939,1,-1,-1,-1,-1,-1,-1,80.7468,-1,-1,23
141,33.2479,0.205568,2.68133,0.271674,2.6596,0.934377,2.45005,0,0.698979,0.272121,0.727879,35.9042,0.0267021,0.772001,82.7004,2.67484,1.41573,875
142,15.1842,0.0807367,3.29803,0.104038,3.2954,-1,1.34747,1,-1,-1,-1,-1,-1,-1,87.7116,-1,-1,863
143,26.2887,0.0351761,3.67613,0.0053052,3.67596,0.934484,1.46553,0,0.534636,0.403479,0.596521,9.48032,0.0163699,0.389399,89.4455,1.47844,0.67984,823
144,18.2662,0.0920609,1.24278,0.0855556,1.23641,0.936136,1.67483,0,0.637185,0.267211,0.732789,14.8595,0.0255369,0.418068,84.196,2.74236,0.72841,865
145,22.5442,0.0246925,4.01024,0.0671853,4.0096,0.918124,1.44078,0,0.493617,0.433416,0.566584,13.9048,0.0158497,0.359629,88.9773,1.30725,0.656489,798
146,18.0494,0.376742,3.68997,0.247819,3.66232,0.9306,1.50844,0,0.467314,0.424886,0.575114,5.70056,0.0159642,0.309923,82.9805,1.35357,0.525982,752
147,11.998,0.326831,2.48214,0.0328464,2.46031,-1,1.03712,1,-1,-1,-1,-1,-1,-1,82.3954,-1,-1,796
148,32.9478,0.381396,3.38444,0.232514,3.35483,0.936921,0.826707,0,0.486054,0.492443,0.507557,36.4751,0.0155814,0.406668,82.4159,1.03069,0.946155,522
149,18.6374,0.351055,2.98719,0.135185,2.96341,-1,2.26494,1,-1,-1,-1,-1,-1,-1,82.7654,-1,-1,19
150,29.8125,0.132285,2.43992,0.160177,2.43106,0.930495,1.14312,0,0.479892,0.306256,0.693744,14.1215,0.0247905,0.627616,85.1158,2.26524,1.20608,694
