Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
63,14.612,0.357334,3.00301,0.288067,2.96773,0.487659,1.04302,0,0.0860408,0.19144,0.80856,223.824,0.125289,0.559782,81.2083,4.22356,5.73898,170
64,27.3986,0.179281,1.2701,0.0419762,1.25668,0.456954,3.48454,0,0.37624,0.236648,0.763352,100.002,0.0568863,0.652778,81.6643,3.22568,4.63512,174
65,13.1341,0.12266,2.49634,0.103759,2.49116,0.416507,0.766446,0,0.0796549,0.230475,0.769525,251.837,0.0898714,0.298363,86.31,3.33887,4.91965,182
66,25.7488,0.590259,3.90852,0.157863,3.86047,0.277107,1.03836,0,0.113966,0.291128,0.708872,20.6324,0.0385388,0.543309,81.0063,2.43491,2.47065,167
67,25.1741,0.019918,3.51744,0.596421,3.46645,0.577375,1.46889,0,0.178446,0.35222,0.64778,20.4123,0.053101,0.391117,80.2322,1.83913,3.7277,175
68,17.1826,0.427946,3.30023,0.136345,3.26952,-1,1.50029,1,-1,-1,-1,-1,-1,-1,82.1781,-1,-1,165
69,23.624,0.173966,3.1243,0.478616,3.08251,-1,1.44855,1,-1,-1,-1,-1,-1,-1,80.6191,-1,-1,164
70,31.7853,0.381479,3.0677,0.212686,3.03645,0.838969,2.26474,0,0.376177,0.3255,0.6745,211.213,0.0426362,0.568669,81.8147,2.07219,4.95665,169
71,30.1073,0.501481,3.91812,0.20946,3.88024,-1,1.93641,1,-1,-1,-1,-1,-1,-1,82.027,-1,-1,156
72,32.7362,0.197065,2.8095,0.295415,2.78696,-1,3.02416,1,-1,-1,-1,-1,-1,-1,82.7386,-1,-1,153
73,15.897,0.179562,2.96119,0.164083,2.95118,0.430226,1.24165,0,0.176346,0.411578,0.588422,236.054,0.0764152,0.218277,85.2883,1.42968,8.86135,155
74,21.8845,0.00972964,2.88683,0.17757,2.88135,-1,1.79076,1,-1,-1,-1,-1,-1,-1,86.4682,-1,-1,167
75,35.166,0.476387,2.93138,0.00658286,2.8924,-1,2.72909,1,-1,-1,-1,-1,-1,-1,80.6463,-1,-1,155
76,20.1237,0.0821435,2.36695,0.181719,2.35853,-1,2.12102,1,-1,-1,-1,-1,-1,-1,85.1669,-1,-1,161
77,22.9918,0.289281,4.05378,0.0866269,4.04252,-1,3.61984,1,-1,-1,-1,-1,-1,-1,85.728,-1,-1,165
78,22.6877,0.232873,2.404,0.20089,2.38424,0.306215,2.18263,0,0.138433,0.114176,0.885824,289.003,0.163694,1.13658,82.6499,7.75843,15.7699,159
79,15.4989,0.287414,3.55687,0.358563,3.52706,-1,1.99098,1,-1,-1,-1,-1,-1,-1,82.5768,-1,-1,166
80,26.0729,0.129158,3.36139,0.458541,3.32746,-1,2.94854,1,-1,-1,-1,-1,-1,-1,81.8525,-1,-1,162
81,29.8648,0.07355,3.74617,0.618121,3.69409,0.637611,1.26774,0,0.455654,0.395781,0.604219,127.939,0.0234793,0.420721,80.4351,1.52665,2.15073,172
82,17.9789,0.325386,2.5415,0.204444,2.51228,0.485441,1.13083,0,0.159021,0.251579,0.748421,34.4428,0.0471388,0.428154,81.3033,2.97489,2.65991,164
83,30.4855,0.163102,2.71515,0.298489,2.69376,0.56597,1.12725,0,0.357818,0.517858,0.482142,94.4892,0.0242136,0.318727,82.8033,0.93103,3.04489,162
84,14.3073,0.0743116,3.91779,0.213756,3.91125,-1,1.58763,1,-1,-1,-1,-1,-1,-1,86.6886,-1,-1,150
