Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
92,14.7894,0.372422,3.62191,0.300075,3.5902,-1,1.57317,1,-1,-1,-1,-1,-1,-1,82.412,-1,-1,170
93,31.5492,0.0911008,1.47781,0.178151,1.4642,0.541836,2.59822,0,0.24278,0.0766394,0.923361,59.6979,0.0943999,1.74531,82.2183,12.0481,6.47985,166
94,34.49,0.262492,2.64477,0.32631,2.6114,0.44316,1.71392,0,0.161243,0.182897,0.817103,36.8821,0.0636847,1.09689,80.8892,4.46755,5.39143,182
95,19.858,0.434767,2.60965,0.110326,2.57081,0.397923,1.61654,0,0.0974135,0.068059,0.931941,23.5432,0.122711,1.72431,80.1028,13.6931,4.41834,165
96,14.4765,0.0148233,3.91679,0.452369,3.89055,0.323598,1.27739,0,0.0681868,0.251717,0.748283,209.89,0.983117,0.427066,83.3642,2.97271,37.7676,187
97,16.6483,0.128163,2.20832,0.112026,2.20175,0.452775,2.10127,0,0.0703967,0.272034,0.727966,94.6941,0.131888,0.399212,85.5791,2.676,7.99231,192
98,17.9224,0.222755,3.17404,0.418812,3.1384,0.255456,1.25589,0,0.080489,0.299128,0.700872,11.5759,0.0470134,0.364059,81.4048,2.34305,2.23279,162
99,20.4842,0.0730917,2.82433,0.363811,2.79984,0.201166,1.07694,0,0.102551,0.154433,0.845567,294.098,0.107637,0.810945,82.4502,5.4753,11.6506,177
100,22.9893,0.388683,3.75887,0.0482245,3.73841,-1,2.41871,1,-1,-1,-1,-1,-1,-1,84.0191,-1,-1,168
101,21.1789,0.438215,3.24901,0.0177337,3.21927,-1,2.40311,1,-1,-1,-1,-1,-1,-1,82.2421,-1,-1,170
102,12.3787,0.504537,3.10755,0.102157,3.06462,-1,1.48712,1,-1,-1,-1,-1,-1,-1,80.4648,-1,-1,184
103,26.5888,0.556611,3.78783,0.253074,3.73816,0.303145,2.43268,0,0.0659733,0.246348,0.753652,18.1961,0.0890872,0.564174,80.7105,3.0593,4.0812,189
104,14.2893,0.326867,3.11448,0.13697,3.09425,0.748281,0.880098,0,0.274446,0.303995,0.696005,313.536,0.0451615,0.279235,83.466,2.28953,3.56478,191
