Frame ID,Altitude [m],Baseline - x [m],Baseline - xyz [m],Baseline - y [m],Baseline - z [m],Coverage,Depth variation [m],Failure,Fraction estimated px,Fraction inliers (error <= 1%),Fraction outliers (error > 1%),Max abs. error [m],Mean G.T. relative error,Median abs. error [m],Motion angle [deg],Outliers / inliers,RMSE [m],Runtime [ms]
81,29.8648,0.07355,3.74617,0.618121,3.69409,0.844272,1.26774,0,0.618487,0.389361,0.610639,4.01879,0.0173531,0.42117,80.4351,1.56831,0.683907,352
82,17.9789,0.325386,2.5415,0.204444,2.51228,0.862319,1.13083,0,0.494361,0.494814,0.505186,2.93209,0.0137046,0.211279,81.3033,1.02096,0.374386,358
83,30.4855,0.163102,2.71515,0.298489,2.69376,0.888104,1.12725,0,0.517144,0.355183,0.644817,4.48664,0.019129,0.502379,82.8033,1.81545,0.827189,355
84,14.3073,0.0743116,3.91779,0.213756,3.91125,0.869584,1.58763,0,0.464981,0.43694,0.56306,1.95449,0.0128632,0.189137,86.6886,1.28864,0.257433,534
85,13.1147,0.04931,3.02528,0.203731,3.01801,0.877144,1.14939,0,0.65008,0.433262,0.566738,1.81959,0.0140662,0.177299,86.0269,1.30807,0.26067,379
86,12.1492,0.195746,2.2789,0.247566,2.25694,0.876886,1.45365,0,0.641721,0.452611,0.547389,1.99729,0.0148774,0.159915,82.0396,1.2094,0.265268,450
87,15.6952,0.318435,1.92058,0.00544128,1.89399,0.893217,1.52177,0,0.516331,0.355748,0.644252,2.51612,0.0185324,0.271172,80.4548,1.81098,0.44503,390
88,23.022,0.473052,3.2944,0.105081,3.25856,0.872016,1.81188,0,0.558915,0.41442,0.58558,3.87508,0.0165077,0.291597,81.5415,1.41301,0.504197,404
89,22.121,0.0902573,3.59587,0.0693288,3.59407,0.868314,1.87387,0,0.664211,0.52336,0.47664,2.6063,0.0123551,0.200897,88.1863,0.91073,0.339148,402
90,13.1638,0.116927,2.15814,0.0600197,2.15413,0.877396,1.07673,0,0.723991,0.510962,0.489038,1.80698,0.0125842,0.153797,86.5085,0.957092,0.247098,400
91,17.0784,0.190332,1.70431,0.0187711,1.69354,0.890178,1.06469,0,0.616763,0.310901,0.689099,2.48697,0.0199784,0.339248,83.5568,2.21646,0.521173,356
92,14.7894,0.372422,3.62191,0.300075,3.5902,0.781842,1.57317,0,0.456567,0.703833,0.296167,1.07305,0.00817048,0.0938977,82.412,0.420791,0.128786,463
93,31.5492,0.0911008,1.47781,0.178151,1.4642,0.909629,2.59822,0,0.463475,0.204659,0.795341,6.93566,0.028992,0.910299,82.2183,3.88617,1.32742,388
94,34.49,0.262492,2.64477,0.32631,2.6114,0.892929,1.71392,0,0.661364,0.332733,0.667267,4.57502,0.0192619,0.588006,80.8892,2.00541,0.899774,345
95,19.858,0.434767,2.60965,0.110326,2.57081,0.879151,1.61654,0,0.583652,0.39142,0.60858,3.97477,0.0180204,0.300796,80.1028,1.5548,0.563117,409
96,14.4765,0.0148233,3.91679,0.452369,3.89055,0.823095,1.27739,0,0.322956,0.498709,0.501291,1.71224,0.01237,0.162435,83.3642,1.00518,0.255817,450
97,16.6483,0.128163,2.20832,0.112026,2.20175,0.888466,2.10127,0,0.636934,0.33135,0.66865,2.45323,0.0182634,0.294986,85.5791,2.01796,0.434472,406
98,17.9224,0.222755,3.17404,0.418812,3.1384,0.887792,1.25589,0,0.609238,0.430497,0.569503,2.54041,0.0141635,0.244797,81.4048,1.3229,0.369922,378
99,20.4842,0.0730917,2.82433,0.363811,2.79984,0.894542,1.07694,0,0.655116,0.433256,0.566744,3.27384,0.0151706,0.287339,82.4502,1.30811,0.474639,362
100,22.9893,0.388683,3.75887,0.0482245,3.73841,0.881324,2.41871,0,0.64251,0.502658,0.497342,2.46381,0.0131616,0.265983,84.0191,0.989425,0.433319,460
101,21.1789,0.438215,3.24901,0.0177337,3.21927,0.82406,2.40311,0,0.361939,0.404928,0.595072,2.64854,0.0154473,0.29839,82.2421,1.46957,0.470257,397
102,12.3787,0.504537,3.10755,0.102157,3.06462,0.791744,1.48712,0,0.327057,0.562247,0.437753,1.62107,0.0115284,0.117807,80.4648,0.778576,0.212539,426
103,26.5888,0.556611,3.78783,0.253074,3.73816,0.850463,2.43268,0,0.413236,0.456006,0.543994,4.01283,0.0149917,0.294883,80.7105,1.19295,0.510531,396
104,14.2893,0.326867,3.11448,0.13697,3.09425,0.890514,0.880098,0,0.749987,0.486966,0.513034,2.71132,0.0125032,0.174654,83.466,1.05353,0.275835,389
105,17.1161,0.592627,3.54285,0.04948,3.49258,0.872048,1.55549,0,0.690742,0.598494,0.401506,1.8501,0.0100546,0.166936,80.3368,0.670861,0.263286,418
106,29.6534,0.209765,2.64362,0.336131,2.61376,0.879918,3.70208,0,0.463757,0.342318,0.657682,5.72623,0.0187019,0.471853,81.3803,1.92126,0.775673,385
107,32.1829,0.0995515,2.79871,0.156698,2.79254,0.878368,1.61084,0,0.576903,0.336771,0.663229,5.61018,0.0204763,0.554256,86.1966,1.96938,0.945693,377
108,22.504,0.166323,2.31697,0.317455,2.28909,0.883699,1.40982,0,0.677207,0.35435,0.64565,3.52276,0.0184103,0.39943,81.1018,1.82207,0.624925,405
109,24.9973,0.0504822,2.1544,0.337724,2.12716,0.894994,2.01928,0,0.612076,0.339237,0.660763,3.97747,0.019763,0.423252,80.8801,1.94779,0.680313,346
110,15.3491,0.269488,3.13703,0.412311,3.09812,0.854847,2.12205,0,0.512369,0.536808,0.463192,2.20459,0.0119116,0.164552,80.9662,0.862862,0.271386,478
111,32.0876,0.0822131,3.45416,0.0511257,3.4528,0.884872,2.38605,0,0.568782,0.416972,0.583028,4.29928,0.0168474,0.423579,88.3939,1.39824,0.719183,333
112,27.8273,0.0532346,3.18698,0.19683,3.18045,0.86687,1.41759,0,0.525258,0.445671,0.554329,3.70184,0.0151267,0.336309,86.3317,1.24381,0.567476,351
113,12.8024,0.0345873,3.57167,0.278511,3.56062,0.813518,1.32166,0,0.5501,0.679522,0.320478,1.60047,0.00898828,0.0676122,85.4932,0.471623,0.131095,422
114,29.5126,0.350337,3.08104,0.319092,3.04438,0.875565,3.06037,0,0.515036,0.409858,0.590142,4.94337,0.0161988,0.387517,81.1526,1.43987,0.642327,467
115,11.6279,0.164119,3.65326,0.186161,3.64482,0.869659,1.19714,0,0.641847,0.643412,0.356588,1.00609,0.00924961,0.0934859,86.1047,0.554214,0.154409,416
116,14.0731,0.0832136,3.66842,0.428463,3.64237,0.876751,1.21782,0,0.623605,0.545457,0.454543,1.87096,0.0119507,0.151025,83.1668,0.833326,0.256213,415
117,28.4404,0.191798,3.59114,0.130978,3.58363,0.86717,2.36717,0,0.510616,0.332001,0.667999,4.66865,0.0197423,0.43425,86.2919,2.01204,0.700101,376
118,15.1191,0.00146544,1.81804,0.187919,1.8083,0.862222,1.98317,0,0.569322,0.357129,0.642871,2.35293,0.0177321,0.243662,84.0669,1.80011,0.376842,383
119,32.9221,0.140182,3.04448,0.101741,3.03955,0.851586,2.9505,0,0.493473,0.27877,0.72123,5.64865,0.0240538,0.633324,86.7385,2.58718,1.01387,365
120,26.5015,0.299282,2.69092,0.0115317,2.6742,0.894437,1.81372,0,0.594009,0.327846,0.672154,4.33012,0.0202797,0.509897,83.6096,2.05021,0.797758,440
121,29.7992,0.404815,2.77577,0.0588774,2.74546,0.90297,1.1302,0,0.62575,0.285512,0.714488,4.53992,0.0220268,0.64354,81.5253,2.50248,0.987039,369
122,11.2811,0.526974,3.29894,0.13349,3.25385,0.877471,0.520508,0,0.735017,0.665215,0.334785,1.3911,0.00923437,0.0877989,80.5152,0.503274,0.165419,397
123,19.8501,0.443602,3.5136,0.129076,3.48309,0.854337,1.7492,0,0.430457,0.542638,0.457362,2.52759,0.0116035,0.174177,82.4444,0.842849,0.281475,399
